#job id,arrival time (sec),topology,shape,size,duration (sec)
2283,11838043,CLOS,1.0,1.0,696.0
2284,11838173,CLOS,0.32,0.32,7365.0
2285,11838246,CLOS,0.16,0.16,8041.000000000001
2286,11838844,CLOS,1.0,1.0,694.0
2287,11839411,CLOS,1.0,1.0,282.0
2288,11839585,CLOS,1.0,1.0,643.0
2289,11839833,CLOS,1.0,1.0,337.0
2290,11839837,CLOS,0.65,0.65,897.0
2291,11839991,CLOS,0.47,0.47,197.0
2292,11840057,CLOS,1.0,1.0,1076.0
2293,11840187,CLOS,0.16,0.16,48212.0
2294,11840331,CLOS,1.0,1.0,1393.0
2295,11840675,CLOS,1.0,1.0,1065.0
2296,11840956,CLOS,0.47,0.47,88.0
2297,11840957,CLOS,1.0,1.0,793.0
2298,11841027,CLOS,1.0,1.0,1331.0
2299,11841323,CLOS,1.0,1.0,174.0
2300,11841324,CLOS,1.0,1.0,484.0
2301,11841600,CLOS,1.0,1.0,1152.0
2302,11841601,CLOS,1.0,1.0,1128.0
2303,11841637,CLOS,1.0,1.0,1057.0
2304,11842456,CLOS,1.0,1.0,323.0
2305,11842459,CLOS,1.0,1.0,271.0
2306,11842495,CLOS,1.0,1.0,341.0
2307,11843059,CLOS,1.0,1.0,181.0
2308,11843104,CLOS,1.0,1.0,589.0
2309,11843509,CLOS,0.65,0.65,63.0
2310,11843984,CLOS,1.0,1.0,203.0
2311,11843987,CLOS,1.0,1.0,182.0
2312,11845115,CLOS,0.46,0.46,598.0
2313,11845665,CLOS,0.16,0.16,631.0
2314,11846927,CLOS,0.16,0.16,979.9999999999999
2315,11847410,CLOS,1.0,1.0,1074.0
2316,11847454,CLOS,1.0,1.0,4514.0
2317,11847638,CLOS,1.0,1.0,16633.0
2318,11847733,CLOS,0.47,0.47,636.0
2319,11847923,CLOS,0.81,0.81,58148.0
2320,11847952,CLOS,1.0,1.0,568.0
2321,11847954,CLOS,1.0,1.0,53.0
2322,11848618,CLOS,1.0,1.0,556.0
2323,11848623,CLOS,1.0,1.0,768.0
2324,11848624,CLOS,1.0,1.0,660.0
2325,11848625,CLOS,1.0,1.0,816.0
2326,11848656,CLOS,1.0,1.0,716.0
2327,11848659,CLOS,1.0,1.0,680.0
2328,11849937,CLOS,1.0,1.0,574.0
2329,11849939,CLOS,1.0,1.0,308.0
2330,11850000,CLOS,1.0,1.0,296.0
2331,11850514,CLOS,1.0,1.0,5461.0
2332,11851030,CLOS,1.0,1.0,286.0
2333,11851089,CLOS,1.0,1.0,57.0
2334,11851176,CLOS,1.0,1.0,1857.0
2335,11852265,CLOS,1.0,1.0,48.0
2336,11852367,CLOS,1.0,1.0,1549.0
2337,11852367,CLOS,1.0,1.0,56.0
2338,11852367,CLOS,1.0,1.0,1201.0
2339,11853154,CLOS,1.0,1.0,1323.0
2340,11853330,CLOS,1.0,1.0,33.0
2341,11853790,CLOS,1.0+1.0+1.0+1.0+1.0+1.0+1.0+1.0,8.0,64193.00000000001
2342,11853962,CLOS,1.0,1.0,268.0
2343,11855311,CLOS,0.47,0.47,4911.0
2344,11855976,CLOS,1.0,1.0,8090.000000000001
2345,11856142,CLOS,1.0,1.0,898.0
2346,11856143,CLOS,1.0,1.0,854.0
2347,11856158,CLOS,1.0,1.0,9539.0
2348,11856170,CLOS,1.0,1.0,878.0
2349,11856276,CLOS,1.0,1.0,4559.0
2350,11856340,CLOS,1.0,1.0,37.0
2351,11857149,CLOS,1.0,1.0,950.0
2352,11857207,CLOS,1.0,1.0,934.0
2353,11857231,CLOS,1.0,1.0,868.0
2354,11857383,CLOS,1.0,1.0,164.0
2355,11857663,CLOS,1.0,1.0,467.0
2356,11858477,CLOS,1.0,1.0,164138.0
2357,11859873,CLOS,1.0,1.0,63.0
2358,11860785,CLOS,1.0,1.0,59.0
2359,11864495,CLOS,1.0,1.0,48.0
2360,11866897,CLOS,1.0,1.0,93426.0
2361,11867516,CLOS,1.0,1.0,822.0
2362,11867542,CLOS,1.0,1.0,797.0
2363,11867568,CLOS,1.0,1.0,772.0
2364,11867568,CLOS,1.0,1.0,835.0
2365,11867568,CLOS,1.0,1.0,772.0
2366,11868457,CLOS,1.0,1.0,12479.0
2367,11869033,CLOS,1.0,1.0,3999.0000000000005
2368,11869272,CLOS,1.0,1.0,1033688.0000000001
2369,11872537,CLOS,1.0,1.0,4699.0
2370,11874250,CLOS,0.32,0.32,30535.0
2371,11874937,CLOS,0.16,0.16,3036.0
2372,11878032,CLOS,1.0,1.0,4079.0
2373,11888766,CLOS,1.0,1.0,4052.0
2374,11889815,CLOS,0.33,0.33,9663.0
2375,11889815,CLOS,0.33,0.33,55746.0
2376,11892119,CLOS,0.23,0.23,374.0
2377,11894420,CLOS,1.0,1.0,236.0
2378,11896384,CLOS,0.47,0.47,185.0
2379,11897893,CLOS,1.0,1.0,356.0
2380,11898242,CLOS,0.47,0.47,511.00000000000006
2381,11898246,CLOS,0.22,0.22,11852.0
2382,11898490,CLOS,0.47,0.47,2348.0
2383,11900666,CLOS,1.0,1.0,2316.0
2384,11902717,CLOS,0.47,0.47,305.0
2385,11902742,CLOS,0.16,0.16,54.0
2386,11902849,CLOS,0.47,0.47,216.0
2387,11903021,CLOS,0.65,0.65,2120.0
2388,11903040,CLOS,0.16,0.16,7392.0
2389,11903655,CLOS,1.0,1.0,3468.0
2390,11903885,CLOS,1.0,1.0,302.0
2391,11904064,CLOS,1.0,1.0,1228.0
2392,11904721,CLOS,1.0,1.0,154.0
2393,11905202,CLOS,1.0,1.0,741.0
2394,11905324,CLOS,0.32,0.32,336.0
2395,11905484,CLOS,1.0,1.0,964.0
2396,11906648,CLOS,0.33,0.33,3426.0
2397,11906716,CLOS,1.0,1.0,531.0
2398,11906809,CLOS,1.0,1.0,501.0
2399,11906854,CLOS,0.32,0.32,617.0
2400,11907151,CLOS,1.0,1.0,2407.0
2401,11907156,CLOS,1.0,1.0,1101.0
2402,11907199,CLOS,1.0,1.0,2288.0
2403,11907359,CLOS,1.0,1.0,1519.0
2404,11907577,CLOS,1.0,1.0,75.0
2405,11907760,CLOS,0.46,0.46,5758.0
2406,11909435,CLOS,0.46,0.46,655.0
2407,11909898,CLOS,1.0,1.0,2304.0
2408,11910028,CLOS,1.0,1.0,829.0
2409,11910031,CLOS,1.0,1.0,955.0
2410,11910667,CLOS,1.0,1.0,3752.0
2411,11910750,CLOS,1.0,1.0,110.0
2412,11911186,CLOS,1.0,1.0,1251.0
2413,11911186,CLOS,1.0,1.0,1165.0
2414,11911261,CLOS,1.0,1.0,469.0
2415,11912665,CLOS,1.0,1.0,831.0
2416,11912758,CLOS,1.0,1.0,559.0
2417,11913177,CLOS,1.0,1.0,350.0
2418,11913464,CLOS,1.0,1.0,2287.0
2419,11913558,CLOS,1.0,1.0,1627.0
2420,11913583,CLOS,0.47,0.47,51.0
2421,11913779,CLOS,0.47,0.47,110.0
2422,11913838,CLOS,1.0,1.0,3062.0
2423,11914032,CLOS,1.0,1.0,370.0
2424,11914328,CLOS,0.47,0.47,865.0
2425,11914361,CLOS,1.0,1.0,74.0
2426,11915052,CLOS,1.0,1.0,821.0
2427,11915459,CLOS,0.16,0.16,8145.0
2428,11916181,CLOS,1.0,1.0,202.0
2429,11916640,CLOS,1.0,1.0,322.0
2430,11916641,CLOS,1.0,1.0,227.0
2431,11917579,CLOS,1.0,1.0,2922.0
2432,11917753,CLOS,1.0,1.0,52.0
2433,11918210,CLOS,1.0,1.0,198.0
2434,11918377,CLOS,1.0,1.0,1460.0
2435,11919723,CLOS,0.47,0.47,154.0
2436,11920139,CLOS,0.47,0.47,688.0
2437,11920190,CLOS,1.0,1.0,1311.0
2438,11920288,CLOS,0.65,0.65,1859.0
2439,11920397,CLOS,0.65,0.65,1539.0
2440,11920878,CLOS,1.0,1.0,60.0
2441,11921015,CLOS,1.0,1.0,4230.0
2442,11921106,CLOS,1.0,1.0,48.0
2443,11921473,CLOS,0.22,0.22,74624.0
2444,11922578,CLOS,1.0,1.0,49352.0
2445,11923023,CLOS,0.48,0.48,1859.0
2446,11923169,CLOS,1.0,1.0,188.0
2447,11924519,CLOS,1.0,1.0,4708.0
2448,11925554,CLOS,1.0,1.0,1491.0
2449,11925606,CLOS,1.0,1.0,1439.0
2450,11925636,CLOS,1.0+1.0+1.0+1.0+1.0+1.0+1.0+1.0,8.0,977323.0
2451,11925653,CLOS,1.0,1.0,43.0
2452,11925775,CLOS,1.0,1.0,360.0
2453,11926464,CLOS,0.32,0.32,40825.0
2454,11926548,CLOS,1.0,1.0,3890.9999999999995
2455,11926580,CLOS,1.0,1.0,4582.0
2456,11928211,CLOS,1.0,1.0,65.0
2457,11928527,CLOS,1.0,1.0,4829.0
2458,11928610,CLOS,1.0,1.0,1327.0
2459,11928743,CLOS,1.0,1.0,1562.0
2460,11928792,CLOS,1.0,1.0,80.0
2461,11930080,CLOS,1.0,1.0,945.0
2462,11930130,CLOS,1.0,1.0,21.0
2463,11930472,CLOS,1.0,1.0,59.0
2464,11930517,CLOS,1.0,1.0,61.0
2465,11930571,CLOS,1.0,1.0,548.0
2466,11931412,CLOS,1.0,1.0,413.0
2467,11931730,CLOS,0.47,0.47,148.0
2468,11932418,CLOS,0.47,0.47,165.0
2469,11933176,CLOS,0.65,0.65,766.0
2470,11933564,CLOS,1.0,1.0,1191.0
2471,11934194,CLOS,1.0,1.0,717.0
2472,11934334,CLOS,1.0,1.0,365.0
2473,11934397,CLOS,1.0,1.0,355.0
2474,11934607,CLOS,0.65,0.65,5154.0
2475,11935364,CLOS,1.0,1.0,1249.0
2476,11935530,CLOS,0.47,0.47,1958.0
2477,11935673,CLOS,1.0,1.0,83.0
2478,11935768,CLOS,1.0,1.0,454.0
2479,11936423,CLOS,1.0,1.0,1155.0
2480,11936563,CLOS,1.0,1.0,557.0
2481,11936661,CLOS,1.0,1.0,761.0
2482,11936716,CLOS,1.0,1.0,432.0
2483,11936811,CLOS,1.0,1.0,371.0
2484,11937019,CLOS,1.0,1.0,262.0
2485,11937392,CLOS,1.0,1.0,662.0
2486,11937972,CLOS,1.0,1.0,652.0
2487,11938752,CLOS,0.65,0.65,1391.0
2488,11938796,CLOS,0.65,0.65,1550.0
2489,11938838,CLOS,0.65,0.65,912.0
2490,11939384,CLOS,1.0,1.0,413.0
2491,11942641,CLOS,1.0,1.0,778.0
2492,11942699,CLOS,1.0,1.0,694.0
2493,11942700,CLOS,1.0,1.0,690.0
2494,11946455,CLOS,1.0,1.0,3660.0
2495,11946988,CLOS,0.32,0.32,3660.0
2496,11947213,CLOS,1.0,1.0,558.0
2497,11949334,CLOS,1.0,1.0,506.0
2498,11949489,CLOS,1.0,1.0,447.0
2499,11949519,CLOS,1.0,1.0,1927.0
2500,11949690,CLOS,0.32,0.32,10586.0
2501,11950739,CLOS,1.0,1.0,635.0
2502,11951902,CLOS,1.0,1.0,64.0
2503,11953181,CLOS,1.0,1.0,95.0
2504,11953360,CLOS,1.0,1.0,1436.0
2505,11959393,CLOS,0.16,0.16,22502.0
2506,11962955,CLOS,1.0,1.0,657.0
2507,11964340,CLOS,1.0,1.0,1578.0
2508,11964879,CLOS,1.0,1.0,5878.0
2509,11965055,CLOS,0.46,0.46,1798.0
2510,11971714,CLOS,1.0,1.0,1440.0
2511,11979677,CLOS,1.0,1.0,4080.0
2512,11980535,CLOS,0.46,0.46,7380.0
2513,11981652,CLOS,1.0,1.0,63.0
2514,11981661,CLOS,0.32,0.32,5155.0
2515,11982472,CLOS,0.32,0.32,4344.0
2516,11982474,CLOS,0.11,0.11,4342.0
2517,11982620,CLOS,0.47,0.47,350.0
2518,11983002,CLOS,1.0,1.0,620.0
2519,11983025,CLOS,1.0,1.0,597.0
2520,11983287,CLOS,0.47,0.47,865.0
2521,11984343,CLOS,0.65,0.65,1217.0
2522,11984376,CLOS,0.65,0.65,56.0
2523,11984455,CLOS,0.65,0.65,1357.0
2524,11984498,CLOS,0.65,0.65,1216.0
2525,11984555,CLOS,0.65,0.65,63.0
2526,11985241,CLOS,0.32,0.32,11136.0
2527,11986558,CLOS,1.0,1.0,739.0
2528,11986916,CLOS,1.0,1.0,150.0
2529,11987116,CLOS,1.0,1.0,74.0
2530,11987505,CLOS,0.65,0.65,1981.0
2531,11987556,CLOS,0.32,0.32,3221.0
2532,11987584,CLOS,1.0,1.0,138.0
2533,11987613,CLOS,0.65,0.65,1727.0
2534,11987650,CLOS,0.65,0.65,1451.0
2535,11987742,CLOS,0.65,0.65,1566.0
2536,11987836,CLOS,0.65,0.65,1689.0
2537,11989417,CLOS,1.0+1.0+1.0+1.0+1.0+1.0+1.0+1.0,8.0,101998.0
2538,11989866,CLOS,1.0,1.0,404.0
2539,11989920,CLOS,1.0,1.0,381.0
2540,11990296,CLOS,1.0+1.0,2.0,912663.0
2541,11990406,CLOS,1.0,1.0,1917.0
2542,11990681,CLOS,1.0,1.0,378.0
2543,11990797,CLOS,1.0,1.0,4636.0
2544,11991997,CLOS,0.32,0.32,4380.0
2545,11992122,CLOS,0.65,0.65,1694.0
2546,11992126,CLOS,0.65,0.65,1661.0
2547,11992210,CLOS,0.11,0.11,2636.0
2548,11992226,CLOS,0.65,0.65,2305.0
2549,11992619,CLOS,0.65,0.65,993.0
2550,11992625,CLOS,0.65,0.65,1062.0
2551,11993199,CLOS,1.0,1.0,13408.0
2552,11993551,CLOS,0.47,0.47,1659.0
2553,11994319,CLOS,0.65,0.65,580.0
2554,11994419,CLOS,0.65,0.65,364.0
2555,11994451,CLOS,0.65,0.65,53.0
2556,11994478,CLOS,0.16,0.16,3708.0
2557,11994843,CLOS,1.0,1.0,254.0
2558,11995067,CLOS,1.0,1.0,518.0
2559,11995425,CLOS,1.0,1.0,4122.0
2560,11996641,CLOS,0.47,0.47,102.0
2561,11996775,CLOS,0.65,0.65,57.0
2562,11996978,CLOS,0.65,0.65,44.0
2563,11997128,CLOS,1.0,1.0,531.0
2564,11997214,CLOS,1.0,1.0,56.0
2565,11997328,CLOS,0.32,0.32,5416.0
2566,11997635,CLOS,0.47,0.47,2300.0
2567,11998943,CLOS,1.0,1.0,958.0
2568,11999071,CLOS,1.0,1.0,420.0
2569,11999101,CLOS,1.0,1.0,378.0
2570,11999620,CLOS,1.0,1.0,11965.0
2571,12000287,CLOS,1.0,1.0,454.0
2572,12000332,CLOS,1.0,1.0,23.0
2573,12000385,CLOS,1.0,1.0,957.0
2574,12000510,CLOS,1.0,1.0,715.0
2575,12000511,CLOS,1.0,1.0,793.0
2576,12000541,CLOS,0.32,0.32,40717.0
2577,12000600,CLOS,1.0,1.0,657.0
2578,12001087,CLOS,1.0,1.0,54.0
2579,12001136,CLOS,0.47,0.47,578.0
2580,12001774,CLOS,1.0,1.0,182.0
2581,12001841,CLOS,1.0,1.0,1316.0
2582,12001925,CLOS,1.0,1.0,307.0
2583,12001951,CLOS,1.0,1.0,1237.0
2584,12001952,CLOS,1.0,1.0,751.0
2585,12001953,CLOS,1.0,1.0,1192.0
2586,12003373,CLOS,0.47,0.47,36.0
2587,12005315,CLOS,0.46,0.46,539.0
2588,12005370,CLOS,0.47,0.47,26.0
2589,12005372,CLOS,0.47,0.47,129.0
2590,12005738,CLOS,1.0,1.0,1037.0
2591,12005820,CLOS,1.0,1.0,2346.0
2592,12006128,CLOS,1.0,1.0,307.0
2593,12006175,CLOS,0.32,0.32,5160.0
2594,12006340,CLOS,1.0,1.0,38200.0
2595,12006624,CLOS,0.47,0.47,837.0
2596,12007860,CLOS,1.0,1.0,48.0
2597,12007895,CLOS,0.46,0.46,503.0
2598,12008826,CLOS,1.0,1.0,4209.0
2599,12008853,CLOS,0.46,0.46,472.0
2600,12008909,CLOS,1.0,1.0,21094.0
2601,12009117,CLOS,1.0,1.0,39.0
2602,12009283,CLOS,0.65,0.65,531.0
2603,12009955,CLOS,1.0,1.0,47.0
2604,12010293,CLOS,0.47,0.47,286.0
2605,12010694,CLOS,1.0,1.0,735.0
2606,12011514,CLOS,1.0,1.0,452.0
2607,12011592,CLOS,1.0,1.0,311.0
2608,12011675,CLOS,1.0,1.0,74640.0
2609,12011768,CLOS,1.0,1.0,990.0
2610,12011810,CLOS,1.0,1.0,1240.0
2611,12011922,CLOS,1.0,1.0,661.0
2612,12012178,CLOS,1.0,1.0,1069.0
2613,12012218,CLOS,1.0,1.0,1914.0
2614,12012253,CLOS,1.0,1.0,658.0
2615,12013462,CLOS,1.0,1.0,589.0
2616,12013489,CLOS,1.0,1.0,473.0
2617,12013497,CLOS,1.0,1.0,432.0
2618,12014219,CLOS,1.0,1.0,685.0
2619,12015317,CLOS,0.47,0.47,9518.0
2620,12015653,CLOS,1.0,1.0,60.0
2621,12016061,CLOS,1.0,1.0,53.0
2622,12017295,CLOS,1.0,1.0,2052.0
2623,12017432,CLOS,1.0,1.0,1913.0
2624,12017815,CLOS,1.0,1.0,1043.0
2625,12017822,CLOS,1.0,1.0,1475.0
2626,12019932,CLOS,1.0,1.0,159.0
2627,12021178,CLOS,1.0,1.0,3611.0
2628,12021668,CLOS,1.0,1.0,917.0
2629,12021693,CLOS,1.0,1.0,963.0
2630,12021766,CLOS,1.0,1.0,897.0
2631,12021878,CLOS,1.0,1.0,25.0
2632,12022838,CLOS,1.0,1.0,258.0
2633,12022866,CLOS,1.0,1.0,228.0
2634,12022913,CLOS,1.0,1.0,202.0
2635,12023918,CLOS,1.0,1.0,1676.0
2636,12023920,CLOS,1.0,1.0,62163.0
2637,12024110,CLOS,1.0,1.0,514869.99999999994
2638,12024299,CLOS,1.0,1.0,39.0
2639,12024333,CLOS,0.47,0.47,153.0
2640,12024484,CLOS,1.0,1.0,565.0
2641,12024526,CLOS,1.0,1.0,52.0
2642,12024851,CLOS,1.0,1.0,231.0
2643,12024851,CLOS,1.0,1.0,199.0
2644,12025325,CLOS,1.0,1.0,1587.0
2645,12026314,CLOS,1.0,1.0,506.0
2646,12026564,CLOS,1.0,1.0,874476.0
2647,12026951,CLOS,1.0,1.0,2966.0
2648,12027059,CLOS,1.0,1.0,396.0
2649,12027059,CLOS,1.0,1.0,364.0
2650,12027062,CLOS,1.0,1.0,140.0
2651,12027089,CLOS,1.0,1.0,468.0
2652,12027526,CLOS,1.0,1.0,803.0
2653,12027632,CLOS,1.0,1.0,861.0
2654,12028917,CLOS,1.0,1.0,250.00000000000003
2655,12029080,CLOS,1.0,1.0,765.0
2656,12030548,CLOS,1.0,1.0,610.0
2657,12030556,CLOS,1.0,1.0,280.0
2658,12030577,CLOS,1.0,1.0,53.0
2659,12030577,CLOS,1.0,1.0,64.0
2660,12032696,CLOS,0.47,0.47,64.0
2661,12034851,CLOS,1.0,1.0,1333.0
2662,12034883,CLOS,1.0,1.0,1155.0
2663,12034993,CLOS,0.47,0.47,67.0
2664,12035435,CLOS,1.0,1.0,29.0
2665,12035438,CLOS,0.47,0.47,50.0
2666,12039705,CLOS,1.0,1.0,548.0
2667,12039982,CLOS,1.0,1.0,1250.0
2668,12040223,CLOS,0.32,0.32,6005.0
2669,12041540,CLOS,1.0,1.0,47.0
2670,12041674,CLOS,1.0,1.0,6540.0
2671,12042638,CLOS,1.0,1.0,1434.0
2672,12045340,CLOS,1.0,1.0,24141.0
2673,12047532,CLOS,1.0,1.0,594.0
2674,12049085,CLOS,0.33,0.33,1496.0
2675,12052675,CLOS,1.0,1.0,39.0
2676,12054529,CLOS,0.32,0.32,11482.0
2677,12055743,CLOS,1.0,1.0,37.0
2678,12056588,CLOS,1.0,1.0,32.0
2679,12057070,CLOS,1.0,1.0,635.0
2680,12057547,CLOS,1.0,1.0,56.0
2681,12058177,CLOS,1.0,1.0,44.0
2682,12060362,CLOS,0.23,0.23,1009.9999999999999
2683,12060668,CLOS,1.0,1.0,64.0
2684,12061773,CLOS,1.0,1.0,1437.0
2685,12062854,CLOS,0.46,0.46,1232.0
2686,12065149,CLOS,1.0,1.0,4766.0
2687,12065979,CLOS,1.0,1.0,4005.0
2688,12066335,CLOS,1.0,1.0,34.0
2689,12066440,CLOS,1.0,1.0,4023.0
2690,12068275,CLOS,1.0,1.0,1373.0
2691,12068708,CLOS,1.0,1.0,340.0
2692,12068874,CLOS,1.0,1.0,545.0
2693,12069876,CLOS,1.0,1.0,3929.0
2694,12070208,CLOS,1.0,1.0,1239.0
2695,12071312,CLOS,0.35,0.35,470.0
2696,12071313,CLOS,0.48,0.48,8520.0
2697,12071582,CLOS,1.0,1.0,3743.0
2698,12071993,CLOS,1.0,1.0,63.0
2699,12072607,CLOS,0.22,0.22,4718.0
2700,12072723,CLOS,1.0,1.0,59.0
2701,12072726,CLOS,1.0,1.0,228.0
2702,12072779,CLOS,1.0,1.0,249.00000000000003
2703,12072945,CLOS,1.0,1.0,50.0
2704,12072965,CLOS,1.0,1.0,1188.0
2705,12073500,CLOS,0.65,0.65,39.0
2706,12073814,CLOS,1.0,1.0,38.0
2707,12074061,CLOS,1.0,1.0,669.0
2708,12074114,CLOS,1.0,1.0,435.0
2709,12074222,CLOS,1.0,1.0,5409.0
2710,12076457,CLOS,1.0,1.0,1623.0
2711,12076484,CLOS,0.47,0.47,4058.0000000000005
2712,12077755,CLOS,0.65,0.65,2194.0
2713,12077950,CLOS,1.0,1.0,579.0
2714,12078268,CLOS,0.47,0.47,59.0
2715,12078485,CLOS,1.0,1.0,1009.9999999999999
2716,12078620,CLOS,0.65,0.65,971.0
2717,12078879,CLOS,1.0,1.0,46.0
2718,12079252,CLOS,1.0,1.0,1394.0
2719,12080809,CLOS,1.0,1.0,1216.0
2720,12080811,CLOS,0.47,0.47,7748.0
2721,12080862,CLOS,1.0,1.0,787.0
2722,12080876,CLOS,1.0,1.0,960.0
2723,12081008,CLOS,1.0,1.0,22.0
2724,12081866,CLOS,1.0,1.0,1198.0
2725,12081973,CLOS,0.32,0.32,18457.0
2726,12083170,CLOS,0.16,0.16,1411.0
2727,12083261,CLOS,1.0,1.0,5143.0
2728,12083648,CLOS,1.0,1.0,39.0
2729,12083686,CLOS,1.0,1.0,66.0
2730,12084045,CLOS,0.16,0.16,536.0
2731,12086791,CLOS,1.0,1.0,131.0
2732,12086920,CLOS,1.0,1.0,2369.0
2733,12086971,CLOS,1.0,1.0,2261.0
2734,12088018,CLOS,1.0,1.0,3717.0
2735,12088954,CLOS,1.0,1.0,1158.0
2736,12089285,CLOS,1.0,1.0,325.0
2737,12089425,CLOS,1.0,1.0,397.0
2738,12090050,CLOS,1.0,1.0,2012.9999999999998
2739,12090217,CLOS,1.0,1.0,74.0
2740,12090395,CLOS,1.0,1.0,50.0
2741,12091155,CLOS,0.33,0.33,18162.0
2742,12091187,CLOS,1.0,1.0,10396.0
2743,12091295,CLOS,1.0,1.0,273.0
2744,12091490,CLOS,1.0,1.0,689.0
2745,12092289,CLOS,1.0,1.0,535.0
2746,12092662,CLOS,0.16,0.16,738.0
2747,12092728,CLOS,1.0,1.0,140.0
2748,12093377,CLOS,1.0,1.0,1461.0
2749,12093390,CLOS,1.0,1.0,1450.0
2750,12094001,CLOS,1.0,1.0,104.0
2751,12095754,CLOS,1.0,1.0,493.99999999999994
2752,12095784,CLOS,1.0,1.0,91.0
2753,12096091,CLOS,1.0,1.0,2485.0
2754,12096311,CLOS,0.47,0.47,1567.0
2755,12097671,CLOS,1.0,1.0,677.0
2756,12098422,CLOS,1.0,1.0,1610.0
2757,12098845,CLOS,1.0,1.0,523.0
2758,12099781,CLOS,1.0,1.0,280.0
2759,12099894,CLOS,0.47,0.47,233.0
2760,12100134,CLOS,1.0,1.0,122.0
2761,12100139,CLOS,1.0,1.0,12786.0
2762,12100371,CLOS,1.0,1.0,143.0
2763,12100429,CLOS,1.0,1.0,117.0
2764,12100587,CLOS,1.0,1.0,166.0
2765,12100726,CLOS,0.65,0.65,1904.0
2766,12101234,CLOS,0.65,0.65,1190.0
2767,12101603,CLOS,1.0,1.0,1311.0
2768,12101620,CLOS,0.32,0.32,52.0
2769,12102036,CLOS,0.47,0.47,2195.0
2770,12102511,CLOS,0.65,0.65,1138.0
2771,12102618,CLOS,0.65,0.65,1132.0
2772,12102652,CLOS,0.32,0.32,1067.0
2773,12102792,CLOS,0.16,0.16,961.0
2774,12102925,CLOS,1.0,1.0,62.00000000000001
2775,12103042,CLOS,1.0,1.0,45.0
2776,12103548,CLOS,0.16,0.16,146.0
2777,12104371,CLOS,0.32,0.32,1736.0
2778,12104430,CLOS,1.0,1.0,41.0
2779,12104982,CLOS,0.32,0.32,48.0
2780,12105468,CLOS,0.16,0.16,687.0
2781,12105582,CLOS,1.0,1.0,69.0
2782,12105617,CLOS,0.65,0.65,3153.0
2783,12105670,CLOS,0.65,0.65,1648.0
2784,12105834,CLOS,0.65,0.65,4110.0
2785,12106885,CLOS,1.0,1.0,3760.0
2786,12106892,CLOS,1.0,1.0,2906.0
2787,12106898,CLOS,1.0,1.0,511.00000000000006
2788,12106937,CLOS,1.0,1.0,5550.0
2789,12107198,CLOS,1.0,1.0,1910.0
2790,12107538,CLOS,0.65,0.65,244.0
2791,12107825,CLOS,0.32,0.32,560.0
2792,12108156,CLOS,1.0,1.0,3717.0
2793,12108338,CLOS,0.65,0.65,1022.0000000000001
2794,12108478,CLOS,0.32,0.32,1578.0
2795,12109068,CLOS,0.81,0.81,39216.0
2796,12109299,CLOS,1.0,1.0,1046.0
2797,12109666,CLOS,0.81,0.81,38852.0
2798,12109772,CLOS,1.0,1.0,1805.0
2799,12110103,CLOS,1.0,1.0,270.0
2800,12110138,CLOS,0.48,0.48,1170.0
2801,12111295,CLOS,1.0,1.0,1358.0
2802,12111572,CLOS,1.0,1.0,1280.0
2803,12111627,CLOS,1.0,1.0,2040.0
2804,12111967,CLOS,0.65,0.65,13638.0
2805,12112974,CLOS,1.0,1.0,1210.0
2806,12113157,CLOS,1.0,1.0,447.0
2807,12114272,CLOS,1.0,1.0,194.0
2808,12114462,CLOS,1.0+1.0,2.0,14526.0
2809,12114644,CLOS,1.0,1.0,15799.999999999998
2810,12115366,CLOS,0.65,0.65,93.0
2811,12115480,CLOS,1.0,1.0,689.0
2812,12116077,CLOS,0.47,0.47,113.0
2813,12116862,CLOS,1.0,1.0,623.0
2814,12116907,CLOS,1.0,1.0,1680.0
2815,12117344,CLOS,1.0,1.0,4663.0
2816,12117578,CLOS,1.0,1.0,727.0
2817,12117838,CLOS,1.0,1.0,582.0
2818,12118654,CLOS,1.0,1.0,420.0
2819,12120437,CLOS,1.0,1.0,89.0
2820,12120439,CLOS,1.0,1.0,358.0
2821,12121599,CLOS,1.0,1.0,511.00000000000006
2822,12121649,CLOS,1.0,1.0,57.0
2823,12122381,CLOS,1.0,1.0,410.0
2824,12123575,CLOS,1.0,1.0,25200.0
2825,12126758,CLOS,0.32,0.32,5091.0
2826,12126876,CLOS,1.0,1.0,538.0
2827,12131712,CLOS,0.47,0.47,591.0
2828,12132150,CLOS,1.0,1.0,3167.0
2829,12132156,CLOS,1.0,1.0,3131.0
2830,12132209,CLOS,1.0,1.0,3139.0
2831,12132578,CLOS,1.0,1.0,1076.0
2832,12134734,CLOS,0.47,0.47,13064.0
2833,12134818,CLOS,1.0,1.0,902.0
2834,12135516,CLOS,1.0,1.0,5077.0
2835,12135997,CLOS,1.0,1.0,5937.0
2836,12135999,CLOS,1.0,1.0,1316.0
2837,12136247,CLOS,0.47,0.47,11356.0
2838,12136338,CLOS,0.22,0.22,17013.0
2839,12136477,CLOS,1.0,1.0,7198.0
2840,12136776,CLOS,1.0,1.0,6661.0
2841,12137134,CLOS,0.46,0.46,16619.0
2842,12140859,CLOS,0.46,0.46,2396.0
2843,12142332,CLOS,0.16,0.16,2035.9999999999998
2844,12142332,CLOS,0.16,0.16,2035.9999999999998
2845,12142867,CLOS,0.32,0.32,3118.0
2846,12142867,CLOS,0.32,0.32,3118.0
